title,lyrics,image
Long Live Speeches,"1 ContributorLong Live Speeches LyricsNorth America Leg One5/8/2018 - Glendale, AZ
5/11/2018 - Santa Clara, CA
5/12/2018 - Santa Clara, CA
5/18/2018 - Pasadena, CA
5/19/2018 - Pasadena, CA
5/22/2018 - Seattle, WA
5/25/2018 - Denver, CO
6/1/2018 - Chicago, IL
6/2/2018 - Chicago, ILEurope6/8/2018 - Manchester, England
6/9/2018 - Manchester, England
6/15/2018 - Dublin, Ireland
6/16/2018 - Dublin, Ireland
6/22/2018 - London, England
6/23/2018 - London, EnglandNorth America Leg Two6/30/2018 - Louisville, KY
7/7/2018 - Columbus, OH
7/10/2018 - Landover, MD
7/11/2018 - Landover, MD
7/13/2018 - Philadelphia, PA
7/14/2018 - Philadelphia, PA
7/17/2018 - Cleveland, OH
7/20/2018 - East Rutherford, NJ
7/21/2018 - East Rutherford, NJ
7/22/2018 - East Rutherford, NJ
7/26/2018 - Foxborough, MA
7/27/2018 - Foxborough, MA
7/28/2018 - Foxborough, MA
8/3/2018 - Toronto, Canada
8/4/2018 - Toronto, Canada
8/7/2018 - Pittsburgh, PA
8/10/2018 - Atlanta, GA
8/11/2018 - Atlanta, GA
8/14/2018 - Tampa, FL
8/18/2018 - Miami Gardens, FL
8/25/2018 - Nashville, TN
8/28/2018 - Detroit, MI
8/31/2018 - Minneapolis, MN
9/1/2018 - Minneapolis, MN
9/8/2018 - Kansas City, MI
9/15/2018 - Indianapolis, IN
9/18/2018 - St. Louis, MI
9/22/2018 - New Orleans, LA
9/29/2018 - Houston, TX
10/5/2018 - Arlington, TX
10/6/2018 - Arlington, TXOceania10/19/2018 - Perth, Australia
10/26/2018 - Melbourne, Australia
11/2/2018 - Sydney, Australia
11/6/2018 - Brisbane, Australia
11/9/2018 - Auckland, NZAsia11/20/2018 - Tokyo, Japan
11/21/2018 - Tokyo, JapanEmbed",https://images.genius.com/0c9a977de7a2d6782c48e2441bf59377.220x220x1.png
You Need To Calm Down (Clean Bandit Remix),"8 ContributorsYou Need To Calm Down (Clean Bandit Remix) Lyrics[Verse 1]
You are somebody that I don't know
But you're takin' shots at me like it's Patrón
And I'm just like, damn, it's 7 AM
Say it in the street, that's a knock-out
But you say it in a Tweet, that's a cop-out
And I'm just like, ""Hey, are you okay?""

[Pre-Chorus]
And I ain't tryna mess with your self-expression
But I've learned a lesson that stressin' and obsessin' 'bout somebody else is no fun
And snakes and stones never broke my bones
[Chorus]
So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down, you're being too loud
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)
You need to just stop, like can you just not step on my gown?
You need to calm down

[Verse 2]
You are somebody that we don't know
But you're comin' at my friends like a missile
Why are you mad when you could be GLAAD? (You could be GLAAD)
Sunshine on the street at the parade
But you would rather be in the dark ages
Makin' that sign must've taken all night

[Pre-Chorus]
You just need to take several seats and then try to restore the peace
And control your urges to scream about all the people you hate
'Cause shade never made anybody less gay

[Chorus]
So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down, you're being too loud
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)
You need to just stop, like can you just not step on his gown?
You need to calm down
You might also like[Bridge]
And we see you over there on the internet
Comparing all the girls who are killing it
But we figured you out
We all know now we all got crowns
You need to calm down

[Chorus]
Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down (You need to calm down)
You're being too loud (You're being too loud)
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)
You need to just stop (Can you stop?)
Like can you just not step on our gowns?
You need to calm downEmbed",https://images.genius.com/4caeadbacd3a9cadb30ec844b3d30fb8.300x301x1.jpg
The Man (Live From Paris),"8 ContributorsTranslationsPortuguêsThe Man (Live From Paris) Lyrics[Verse 1]
I would be complex, I would be cool
They'd say I played the field before I found someone to commit to
And that would be okay for me to do
Every conquest I had made would make me more of a boss to you

[Pre-Chorus]
I'd be a fearless leader
I'd be an alpha type
When everyone believes ya
What's that like?
[Chorus]
I'm so sick of running as fast as I can
Wondering if I'd get there quicker if I was a man
And I'm so sick of them coming at me again
'Cause if I was a man, then I'd be the man
I'd be the man
I'd be the man

[Verse 2]
They'd say I hustled, put in the work
They wouldn't shake their heads and question how much of this I deserve
What I was wearing, or if I was rude
Could all be separated from my good ideas and power moves

[Pre-Chorus]
And they would toast to me, oh
Let the players play
I'd be just like Leo in Saint-Tropez

[Chorus]
I'm so sick of running as fast as I can
Wondering if I'd get there quicker if I was a man
And I'm so sick of them coming at me again
'Cause if I was a man, then I'd be the man
I'd be the man
I'd be the man, yeah
You might also like[Bridge]
What's it like to brag about raking in dollars
And getting bitches and models?
And it's all good if you're bad
It's okay if you're mad
If I was out flashing my dollars
I'd be a bitch, not a baller
They'd paint me out to be bad
So, it's okay that I'm mad

[Chorus]
I'm so sick of running as fast as I can
Wondering if I'd get there quicker if I was a man
You know that I'm so sick of them coming at me again
'Cause if I was a man, then I'd be the man
I'd be the man, yeah
Yeah, I'd be the man, yeah
Oh, I'd be the man
I'd be the man

[Outro]
If I was a man
Then I'd be the manEmbed",https://images.genius.com/d232c0c8294c7b74d5e5dc4abb2ce349.300x300x1.jpg
Billboard Woman of the Decade Speech,"4 ContributorsBillboard Woman of the Decade Speech Lyrics[Jameela Jamil presents Swift with her award.]

Absolutely love this one, right? This is sort of a... it's not a short speech, so, just, I don't want this to slip and break, 'cause it's very important to me.

[Jamil takes the award from Swift to hold.]

Thank you so much. She's so supportive. We all need someone like that. I'm Taylor, good evening. I wanna first thank Billboard from the bottom of my heart for this honor, for -

[Microphone stand lowers.]

Whoa, this is going great so far. Excellent, okay. I wanna say thank you so much to Billboard for giving me this honor, for naming me as their Woman of the Decade. So, what does it mean to be the Woman of this Decade? Well, it means I've seen a lot. When this decade began, I was 20 years old, and I had put out my self-titled debut album when I was 16. And then the album that would become my breakthrough album, which was called Fearless, and I saw that there was a world of music and experience beyond country music that I was really curious about. I saw pop stations send my songs ""Love Story"" and ""You Belong With Me"" to number one for the first time.
And I saw that as a female in this industry, some people will always have slight reservations about you. Whether you deserve to be there. Whether your male producer or co-writer is the reason for your success. Or whether it was a savvy record label; it wasn't. I saw that people love to explain away a woman's success in the music industry, and I saw something in me change due to this realization. This was the decade when I became a mirror for my detractors. Whatever they decided I couldn't do is exactly what I did.

[Audience claps.]

Huh, I'll take it, thanks! Whatever they criticized about me became material for musical satires or inspirational anthems, and the best lyrical examples I can think of are songs like ""Mean,"" ""Shake It Off,"" and ""Blank Space."" Basically, if people had something to say about me, I usually said something back in my own way. And this reflex dictated more than just my lyrics. When Fearless did win Album of the Year at the Grammys, and I did become the youngest solo artist to ever win the award, with that win, came criticism and backlash in 2010 that I'd never experienced before as a young, new artist. All of a sudden, people had doubts about my singing voice. Was it strong enough? Was I a little bit pitchy? All of a sudden, they weren't sure if I was the one writing the songs because sometimes in the past I had had co-writers in the room.

At that time, I couldn't understand why this wave of harsh criticism had hit me so hard. I believe a popular headline back then was ""A Swift Backlash,"" which is clever, you gotta give it to them. And now I realize that this is just what happens to a woman in music if she achieves success or power beyond people's comfort level. I now have come to expect that with good news, comes some sort of pushback, but I didn't know that then.

So then, I decided that I would be the only songwriter on my third album, Speak Now, and that I would tour constantly, work on my vocals every day, and perfect my stamina in a live show. I decided I would be what they said I couldn't be. I didn't know then that, soon enough, people would decide on something else I wasn't quite doing right, and then the circle would keep going on and on, and rolling along, and I would keep accommodating, over-correcting, in an effort to appease my critics.

They're saying I'm dating too much in my twenties? Okay, I'll stop. I'll just be single... for years. Now they're saying my album Red is filled with too many break-up songs? Okay, I'll make one about moving to New York, and deciding that really my life is more fun with just my friends. Oh, they're saying my music is changing too much for me to stay in country music? Alright, okay, here's an entire genre shift, and a pop album called 1989.

[Audience cheers.]

Oh, you heard it? Sick! Now it's that I'm showing you too many pictures of me with my friends. Okay, I can stop doing that, too. Now I'm actually a calculated, manipulator rather than a smart businesswoman? Okay, I'll disappear from public view... for years. Now I'm being cast as a villain to you? Okay, here's an album called reputation and there are lots of snakes everywhere.

In the last ten years, I have watched as women in this industry are criticized, and measured up to each other, and picked at for their bodies, their romantic lives, their fashion. Or, have you ever heard someone say, about a male artist, ""I really like his songs, but I don't know what it is, there's just something about him I don't like. No! That criticism is reserved for us. But, you know, I've learned that the difference between those who can continue to create in that climate usually comes down to this: who lets that scrutiny break them, and who just keeps making art. I've watched as one of my favorite artists of this decade, Lana Del Rey, was ruthly criticized -

[Someone in the audience cheers.]

Yes! Yeah, thank you. We have similar tastes, I like it. She was ruthlessly criticized in her early career, and then slowly but surely, she turned into, in my opinion, the most influential artist in pop. Her vocal stylings, her lyrics, her aesthetics, they've been echoed and repurposed in every corner in music. And this year, her incredible album is nominated for Album of the Year at the Grammys, because she just kept making art. And that example should inspire all of us. That the only way forward, is forward motion. That we shouldn't let obstacles like criticism slow down the creative forces that drive us.

And I see that fire in the newer faces in our music industry, whose work I absolutely love. I see it in Lizzo, Rosalía, Tayla Parx, Hayley Kiyoko, King Princess, Camila Cabello, Halsey, Megan Thee Stallion, Princess Nokia, Nina Nesbitt, Sigrid, Normani, H.E.R., Maggie Rogers, Becky G, Dua Lipa, Ella Mai, Billie Eilish, and so many other amazing women who are making music right now.

Female artists in music have dominated this decade in growth, streaming, record and ticket sales, and critical acclaim. So why are we doing so well? Because we have to grow fast, we have to work this hard, we have to prove that we deserve this, and we have to top our last achievements. Women in music, onstage, or behind the scenes, are not allowed to coast. We are held at a higher, sometimes impossible-feeling standard. And it seems that my fellow female artists have taken this challenge, and they have accepted it. It seems like the pressure that could've crushed us made us into diamonds instead. And what didn't kill us actually did make us stronger. But we need to keep advocating for women in the recording studios, behind the mixing board, in A&R meetings, because rather than fighting to be taken seriously in their fields, these women are still struggling to even have a chance to be in the room.
[Audience cheers.]

We now find ourselves fully immersed in a vast frontier that wasn't around last decade, and that is the streaming world. In music, we're always walking hand-in-hand with technology. And sometimes that is so awesome, like how now we're able to just drop a song that we made yesterday. I've spoken out in the past about the future of revenue flow for creators, and the songwriters and producers who are being left behind due to these rapid shifts and changes. I still don't think that record contracts or producers' agreements have fully caught up. And I hope that in the next decade, we can keep searching for the right solution for producers, songwriters, and creators. Don't you?

[Audience claps.]

Lately, there's been a new shift that has affected me personally, and that I feel is a potentially harmful force in our industry. And as your resident loud person, I feel the need to bring it up: And that is the unregulated world of private equity coming in, and buying up our music, as if it is real estate. As if it's an app, or a shoe line. This just happened to me without my approval, consultation, or consent. After I was denied the chance to purchase my music outright, my entire catalogue was sold to Scooter Braun's Ithaca Holdings in a deal that I'm told was funded by the Soros family, 23 Capital and the Carlyle Group.

Yet, to this day, none of these investors have ever bothered to contact me or my team directly, to perform their due diligence on their investment, on their investment in me, to ask how I might feel about the new owner of my art. The music I wrote, the videos I created, photos of me, my handwriting, my album designs. And of course, Scooter never contacted me or my team to discuss it prior to the sale, or even when it was announced.

I'm fairly certain he knew how I would feel about it, though, and let me just say that the definition of the toxic male privilege in our industry is people saying, ""But he's always been nice to me!"" when I'm raising valid concerns about artists and their right to own their music. And of course he's nice to you. If you're in this room, you have something he needs. The fact is that private equity is what enabled this man to think, according to his own social media post, that he could ""buy me,"" but I'm obviously not going willingly.

Yet, the most amazing thing was to discover that it would be the women in our industry who would have my back and show me the most vocal support at one of the most difficult times, and I will never, ever forget it. Like, ever.

[Audience laughs.]

But to conclude, I will say that in ten years, I've seen forward steps in our industry. In our awareness, our inclusion, our ability to start calling out unfairness and misconduct. I've seen the advent of social media, the way it can boost the breakthrough of emerging artists. And I've seen fans become more engaged and supportive than ever before. I've leaned on that support, and it has kept me in a place where, no matter what, I always wanted to keep making music for them.

I was up on a stage in New York City in 2014, accepting Billboard Woman of the Year, and I was talking about the future of streaming. How we needed to make sure that the female artists, writers, and producers of the next generation were protected and compensated fairly. This was before my record deal with Universal, last year, that would contractually guarantee that the artists on their roster be paid upon any sale of their Spotify shares, unrecupable. So, thank you for that.

[Audience cheers.]

This speech I'm referring to was on my 25th birthday. I'm about to turn thirty tonight, woo! But my exact quote during this speech was, ""I really just feel like we need to continue to try to offer something to a younger generation of musicians. Because somewhere, right now, your future Woman of the Year is probably sitting in a piano lesson, or in a girls' choir. And today, right now, we need to take care of her."" I've since learned that, at that exact moment, an 11-year old girl in California really was taking piano lessons, and really was in a girls' choir. And this year, she has been named Woman of the Year at the age of seventeen. Her name is Billie.

[Audience cheers.]
And those are the stories we need to think about every day as we do our jobs in this industry. The ones where people's dreams come true and they get to create music and play it for people. The ones where fans feel a connection to music that makes their day easier, makes their night more fun, makes their love feel more sacred, or their heartache feel less isolating. The ones where all of you in this room stand as an example for someone else in the next generation who loves the same thing that we love: music. And no matter what else enters the conversation, we will bring it back to music.

And as for me, lately I've been focusing less on doing what they say I can't do and more on doing whatever the hell I want. Thank you for a magnificent, happy, free, confused, sometimes lonely, but mostly golden decade. I'm honored to be here tonight, I feel very lucky to be with you, thank you so much.2Embed",https://images.genius.com/866d31e6a0fb376d0117018b5913369f.300x300x1.png
Stay Stay Stay / Ho Hey,"4 ContributorsStay Stay Stay / Ho Hey Lyrics[Stay Stay Stay]
I'm pretty sure we almost broke up last night
I threw my phone across the room, at you
I was expecting some dramatic turn-away
But you stayed

This morning I said we should talk about it
'Cause I've read you should never leave a fight unresolved
That's when you came in wearing a football helmet
And said ""okay, let's talk""
And I said
Stay, stay, stay
I've been loving you for quite some time, time, time
You think that it's funny when I'm mad, mad, mad
So I think that it's best if we both stay

Before you I'd only dated self-indulgent takers
Who took all of their problems out on me
But you carry my groceries and now I'm always laughing
And I love you because you have given me no choice but to

Stay, stay, stay
I've been loving you for quite some time, time, time
You think that it's funny when I'm mad, mad, mad
So I think that it's best if we both stay
Stay, stay, stay

You took the time to memorize me
My fears, my hopes, and dreams
I just like hanging out with you all the time
All those times that you didn't leave
It's been occurring to me
I'd like to hang out with you for my whole life

[Ho Hey]
Ho, hey, ho, hey
So show your family
All the blood that I would bleed
I don't know where I belong
I don't know where I went wrong
But I can write a song
I belong with you
You belong with me
You're my sweetheart 
I belong with you
You belong with me
You're my sweetheart
I belong with you
You belong with me
You're my sweetheart
I belong with you 
You belong with me 

So please, please

[Stay Stay Stay]
Stay, stay, stay
I'll be loving you for quite some time
No one else is gonna love me when I get mad, mad, mad
So I think that it's best if we both stay, stay, stay, stay

Stay, stay, stay
I've been loving you for quite some time, time, time
You think that it's funny when I'm mad, mad, mad
So I think that it's best if we both stay, stay, stay, stay, stay, stay

Stay, stay, stay
I've been loving you for quite some time, time, time
You think that it's funny when I'm mad, mad, mad
So I think that it's best if we both stayYou might also likeEmbed",https://images.rapgenius.com/f07c5fef95012a744399b095850288fb.300x300x1.jpg
You’re Not Sorry / What Goes Around.../...Comes Around,"4 ContributorsYou’re Not Sorry / What Goes Around.../...Comes Around Lyrics[Verse 1: You're Not Sorry]
All this time I was wasting hoping you would come around
I've been giving out chances every time
And all you do is let me down
And it's taken me this long baby but I figured you out
And you're thinking we'll be fine again
But not this time around

[Chorus: You're Not Sorry]
You don't have to call anymore
I won't pick up the phone
This is the last straw
Don't wanna hurt anymore
And you can tell me that you're sorry
But I don't believe you, baby, like I did before
You're not sorry, no, no
[Verse 2: You're Not Sorry]
You're looking so innocent
I might believe you if I didn't know
Could've loved you all my life if you didn't leave me waiting in the cold
You've got your share of secrets
And I'm tired of being last to know
And now you're asking me to listen
'Cause it's worked each time before

[Chorus: You're Not Sorry]
But you don't have to call anymore
I won't pick up the phone
This is the last straw
Don't wanna hurt anymore
And you can tell me that you're sorry
But I don't believe you, baby, like I did before
You're not sorry, no
You're not sorry, no

[Bridge: You're Not Sorry]
You had me crawling for you, honey
And it never would've gone away, no
You used to shine so bright, but I watched all of it fade

[Pre-Chorus: What Goes Around.../...Comes Around]
Don't wanna think about it
Don't wanna talk about it
I'm just so sick about it
Can't believe it's ending this way
I'm so confused about it 
Feeling the blues about it
I just can't do without ya
Won't you tell me, is this fair?
You might also likeIs this the way it's really going down?
Is this how we say goodbye?
Should've known better when you came around
That you were gonna make me cry
It's breaking my heart to watch you go around
'Cause I know that you're living a lie
But that's okay, baby
'Cause in time you will find

[Chorus: What Goes Around.../...Comes Around]
What goes around, goes around
Comes around, comes all the way back around
What goes around, goes around
Comes around, comes all the way back around
What goes around, goes around
Comes around, comes all the way back around
What goes around, goes around
Comes around, comes all the way back around 
What goes around, goes around
Comes around, comes all the way back around
What goes around, goes around 
Comes around, comes all the way back around
What goes around, goes around
Comes around, comes all the way back around
What goes around, goes around
Comes around, comes all the way back around
[Chorus: You're Not Sorry]
You don't have to call anymore
I won't pick up the phone
This is the last straw
Don't wanna hurt anymore
And you can tell me that you're sorry
But I don't believe you, baby, like I did before
You're not sorry, no, no
No, no, no, no, no
No, no, no, no, no, no, no

[Outro: What Goes Around.../...Comes Around (Bridge)]
You spend your nights alone
And she never comes home
And when you call her up, all you get's a busy tone
And she's doing to you, what you did to me
A tale as old as time
Boy, you got what you deservedEmbed",https://images.genius.com/b7c2f4e228b25a621e423ab75ac155ff.250x194x1.jpg
Umbrella (Live from SoHo),"6 ContributorsUmbrella (Live from SoHo) LyricsWhen the sun shine, we shine together
Told you I'll be here forever
Said I'll always be your friend
Took an oath, I'mma stick it out to the end
Now that it's raining more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella
(Ella, ella, eh, eh, eh)
Under my umbrella
(Ella, ella, eh, eh, eh)
You have my heart
And we'll never be worlds apart
I may be in magazines
But you'll still be my star
Baby, ‘cause in the dark
You can't see shiny cars
And that's when you need me there
With you I'll always share
Because

When the sun shine, we'll shine together
Told you I'll be here forever
Said I'll always be your friend
Took an oath, I'mma stick it out till the end
Now that it's raining more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella
(Ella, ella, eh, eh, eh)
Under my umbrella
(Ella, ella, eh, eh, eh)You might also likeEmbed",https://images.genius.com/89ed020cf80ce5c178b2a385efa16113.300x300x1.jpg
​this is me trying (the long pond studio sessions),"6 ContributorsTranslationsFrançais​this is me trying (the long pond studio sessions) Lyrics[Verse 1]
I've been having a hard time adjusting
I had the shiniest wheels, now they're rusting
I didn't know if you'd care if I came back
I have a lot of regrets about that
Pulled the car off the road to the lookout
Could've followed my fears all the way down
And maybe I don't quite know what to say
But I'm here in your doorway

[Chorus]
I just wanted you to know that this is me trying
I just wanted you to know that this is me trying
[Verse 2]
They told me all of my cages were mental
So I got wasted like all my potential
And my words shoot to kill when I'm mad
I have a lot of regrets about that
I was so ahead of the curve, the curve became a sphere
Fell behind all my classmates and I ended up here
Pouring out my heart to a stranger
But I didn't pour the whiskey

[Chorus]
I just wanted you to know that this is me trying
I just wanted you to know that this is me trying

[Post-Chorus]
At least I'm trying

[Bridge]
And it's hard to be at a party when I feel like an open wound
It's hard to be anywhere these days when all I want is you
You're a flashback in a film reel on the one screen in my town

[Chorus]
And I just wanted you to know that this is me trying
I just wanted you to know that this is me trying
You might also like[Outro]
At least I'm tryingEmbed",https://images.genius.com/ca8060b14c65d348d8f2994a6b0d0a94.300x300x1.jpg
Long Live (Remix),"11 ContributorsLong Live (Remix) Lyrics[Verse 1: Paula Fernandes]
Lembrei desse sentimento
Gritando dentro de nós
Éramos todos meninos
Em cada um, vivia uma paixão
Como uma cena de um filme
Vencemos pesadelos enfrentando os dragões
Criados por nossos medos
Fruto da imaginação

[Pre-Chorus: Paula Fernandes]
De frente a uma nova era
Na onda de uma canção
Nós construímos história
Mente, alma e coração
[Chorus: Taylor Swift & Paula Fernandes]
Long live the walls we crashed through
All the kingdom lights shined just for me and you
I was screaming, ""Long live all the magic we made
And bring on all the pretenders
One day, we will be remembered""

[Verse 2: Taylor Swift]
I said, ""Remember this feeling""
I passed the pictures around
Of all the years that we stood there
On the side-lines, wishing for right now
We are the kings and the queens
You traded your baseball cap for a crown
When they gave us our trophies
And we held them up for our town

[Pre-Chorus: Paula Fernandes]
De frente a uma nova era
Na onda de uma canção
Nós construímos história
Mente, alma e coração

[Chorus: Taylor Swift with Paula Fernandes]
Long live the walls we crashed through
All the kingdom lights shined just for me and you
I was screaming, ""Long live all the magic we made
And bring on all the pretenders, I'm not afraid""
Long live all the mountains we moved
I had the time of my life fighting dragons with you
I was screaming, ""Long live that look on your face
And bring on all the pretenders
One day, we will be remembered""
You might also like[Bridge: Paula Fernandes, Taylor Swift & Both]
Hold on to spinning around
Confetti falls to the ground
May these memories break our fall
Lembrei do momento
Que fiz promessa pra nós dois
Pintando o nosso destino
Puro, simples, pleno e sem fim
Que fosse assim sem um goodbye
Fosse para sempre ""Eu cheguei""
Os sonhos que construímos
Me vi feliz, eu te achei
Será muito mais que achar
Será muito além de pensar
Long live the walls we crashed through
I had the time of my life with you

[Chorus: Taylor Swift with Paula Fernandes]
Long, long live the walls we crashed through
All the kingdom lights shined just for me and you
I was screaming, ""Long live all the magic we made
And bring on all the pretenders, I'm not afraid""
Singing, long live all the mountains we moved
I had the time of my life fighting dragons with you
And long, long live that look on your face
And bring on all the pretenders
One day, we will be rememberedEmbed",https://images.genius.com/c8a8fe1d0aaa3437a4cbf57dfd2d5e4d.300x300x1.jpg
All Of The Girls (Demo),"2 ContributorsTranslationsFrançaisAll Of The Girls (Demo) Lyrics[Verse 1]
When you think of all the late nights
Late fights over the phone
Wake up in the mornin'
With someone, but feeling alone

[Pre-Chorus]
A heart is drawn 'round your name
In someone's handwriting, not mine
We're sneakin' out into town
Holdin' hands, just killing time
Your past and mine are parallel lines
Stars all aligned, they intertwined
And taught you the way you call me ""baby""
Treat me like a lady, all that I can say is
[Chorus]
All of the girls you've loved before (Ooh)
Made you the one I'vе fallen for
Every dead-еnd street led you straight to me
Now, you're all I need, I'm so thankful for
All of the girls you've loved before
And I love you more

[Verse 2]
When I think of all the makeup
Fake love out on the town (Ooh)
Cryin' in the bathroom for some dude
Whose name I cannot remember now

[Pre-Chorus]
Secret jokes all alone
No one's home, sixteen and wild (Ooh)
We're breakin' up, makin' up
Leave without saying goodbye (Ooh)
Just know that it's everything that made me
Now, I call you ""baby,"" that's why you're so amazing

[Chorus]
All of the girls you've loved before (Ooh)
Made you the one I've fallen for
Every dead-end street led you straight to me
Now, you're all I need, I'm so thankful for
All of the girls you've loved before
And I love you more
You might also like[Bridge]
Your mother brought you up loyal and kind
Teenage love taught you there's good in goodbye
Every woman that you knew brought you here
I wanna teach you how forever feels like

[Chorus]
The girls you've loved before (Ooh)
Made you the one I've fallen for
Every dead-end street (Every dead-end street) led you straight to me (Straight to me)
Now, you're all I need (All I need), I'm so thankful for
All of the girls you've loved before
I love you more1Embed",https://images.genius.com/866d31e6a0fb376d0117018b5913369f.300x300x1.png
Death by a Thousand Cuts (Live from Paris),"6 ContributorsTranslationsPortuguêsDeath by a Thousand Cuts (Live from Paris) Lyrics[Chorus]
Saying goodbye is death by a thousand cuts
Flashbacks waking me up
Get drunk, but it's not enough
'Cause the morning comes and you're not my baby
I look through the windows of this love
Even though we boarded them up
Chandelier's still flickering here
'Cause I can't pretend it's okay when it's not
It's death by a thousand cuts
[Verse 1]
I dress to kill my time, I take the long way home
I ask the traffic lights if it'll be alright
They say, ""I don't know""
And what once was ours is no one's now
I see you everywhere, the only thing we share
Is this small town
You said it was a great love, one for the ages
So  if the story's over, why am I still writing pages?

[Chorus]
'Cause saying goodbye is death by a thousand cuts
Flashbacks waking me up
Get drunk, but it's not enough
'Cause the morning comes and you're not my baby
I look through the windows of this love
Even though we boarded them up
Chandelier's still flickering here
'Cause I can't pretend it's okay when it's not
It's death by a thousand cuts

[Verse 2]
My heart, my hips, my body, my love
Tryna find a part of me that you didn't touch
Gave up on me like I was a bad drug
Now I'm searching for signs in a haunted club
Our songs, our films, united we stand
Our country, guess it was a lawless land
Quiet my fears with the touch of your hand
Paper cut stings from our paper-thin plans
My time, my wine, my spirit, my trust
Tryna find a part of me you didn't take up
Gave you too much, but it wasn't enough
But I'll be alright, it's just a thousand cuts
You might also like[Chorus]
Get drunk, but it's not enough
'Cause you're not my baby
I look through the windows of this love
Even though we boarded them up
Chandelier's still flickering here
'Cause I can't pretend it's okay when it's not
No, it's not
It's death by a thousand cuts

[Post-Chorus]
Part of me that you didn't touch
My body, my love, my trust
But it wasn't enough, it wasn't enough, no, no

[Outro]
I take the long way home
I ask the traffic lights if it'll be alright
They say, ""I don't know""Embed",https://images.genius.com/d232c0c8294c7b74d5e5dc4abb2ce349.300x300x1.jpg
Message In A Bottle (Taylor’s Version) (Fat Max G Remix),"9 ContributorsMessage In A Bottle (Taylor’s Version) (Fat Max G Remix) Lyrics[Verse 1]
I know that you like me
And it's kinda frightenin' standin' here waitin' (Waitin')
And I became hypnotized by freckles and bright eyes, tongue-tied

[Pre-Chorus]
But now (now)
You're so far away and I'm down (Down)
Feelin' like a face in the crowd
I'm reachin' for you, terrified-ied-ied-ied
[Chorus]
'Cause you could be the one that I love
I could be the one that you dream of
A message in a bottle is all I can do
Standin' here, hopin' it gets to you
You could be the one that I keep, and I
I could bе the reason you can't sleep at night
A messagе in a bottle is all I can do
Standin' here, hopin' it gets to you

[Verse 2]
These days I'm restless
Workdays are endless, look how you made me (Made me)
But time moves faster, replaying your laughter, disaster

[Pre-Chorus]
'Cause now (now)
You're so far away and I'm down (down)
Feelin' like a face in the crowd
I'm reachin' for you, terrified-ied-ied-ied, 'cause

[Chorus]
'Cause you could be the one that I love
I could be the one that you dream of
A message in a bottle is all I can do
Standin' here, hopin' it gets to you (It gets to you)
You could be the one that I keep, and I (I)
I could be the reason you can't sleep at night (At night)
A message in a bottle is all I can do
Standin' here, hopin' it gets to you
You might also like[Bridge]
I know-know-know that you like-like me-me
Bright-bright tongue-tied (Tongue-tied)
I know-know-know that you like-like me-me
Bright-bright tongue-tied (Tongue-tied)
You could be the one that I love, mm-mm
And now I'm standin' here, hopin' it gets to you

[Chorus]
(Yeah, yeah)
'Cause you could be the one that I love
I could be the one that you dream of
A message in a bottle is all I can do
Standin' here, hopin' it gets to you (It gets to you)
You could be the one that I keep, and I
I could be the reason you can't sleep at night (You can't sleep at night)
A message in a bottle is all I can do (Yeah, yeah)
Standin' here, hopin' it gets to you (Yeah, yeah)

[Outro]
You could be the one that I love
You could be the one that I love, I love
And now I'm standin' here, hopin' this gets to you4Embed",https://images.genius.com/2e17073a99d173b0ae56622358f93917.300x300x1.png
Reputation Tour Special Guests,"2 ContributorsReputation Tour Special Guests LyricsMay 18th, 2018 - Shawn Mendes, ""There's Nothing Holdin' Me Back""
May 19th, 2018 - Troye Sivan, ""My My My!""
May 19th, 2018 - Selena Gomez, ""Hands To Myself""
June 22nd, 2018 - Niall Horan, ""Slow Hands""
June 23rd, 2018 - Robbie Williams, ""Angels""
July 26th, 2018 - Hayley Kiyoko, ""Curious""
August 5th, 2018 - Bryan Adams, “Summer of ‘69”
August 25th, 2018 - Tim McGraw and Faith Hill, ""Tim McGraw""
October 5th, 2018 - Maren Morris, ""The Middle""
October 6th, 2018 - Sugarland, ""Babe""You might also likeEmbed",https://images.genius.com/0c9a977de7a2d6782c48e2441bf59377.220x220x1.png
